2024-11-27 14:44:18 - INFO - Logging initialized with +5:30 offset.
2024-11-27 14:44:18 - INFO - Table checked or created successfully.
2024-11-27 14:44:18 - DEBUG - Using proactor: IocpProactor
2024-11-27 15:15:28 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:28 - DEBUG - Received 54:24:3D:EB:99:01: .
2024-11-27 15:15:28 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:28 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:28 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:28 - DEBUG - Received 70:CE:5F:07:32:7B: .
2024-11-27 15:15:28 - DEBUG - Received D4:25:11:25:10:7A: .
2024-11-27 15:15:28 - DEBUG - Received D4:25:11:25:10:7A: Vision 2_107A.
2024-11-27 15:15:29 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:29 - DEBUG - Received 6D:01:6E:7A:D6:38: .
2024-11-27 15:15:29 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:29 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:29 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:29 - DEBUG - Received 64:E8:CD:BA:E8:ED: .
2024-11-27 15:15:29 - DEBUG - Received 64:E8:CD:BA:E8:ED: .
2024-11-27 15:15:29 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:29 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:29 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:29 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:29 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:29 - DEBUG - Received 71:D1:60:30:A0:D6: .
2024-11-27 15:15:29 - DEBUG - Received 71:D1:60:30:A0:D6: .
2024-11-27 15:15:29 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:29 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:30 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:30 - DEBUG - Received 64:E8:CD:BA:E8:ED: .
2024-11-27 15:15:30 - DEBUG - Received 64:E8:CD:BA:E8:ED: .
2024-11-27 15:15:30 - DEBUG - Received D4:25:11:25:10:7A: .
2024-11-27 15:15:30 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:30 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:30 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:30 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:30 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:30 - DEBUG - Received 20:E5:2C:B5:E6:BA: .
2024-11-27 15:15:30 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:30 - DEBUG - Received 6D:01:6E:7A:D6:38: .
2024-11-27 15:15:31 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:31 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:31 - DEBUG - Received 54:24:3D:EB:99:01: .
2024-11-27 15:15:31 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:31 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:31 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:31 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:31 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:31 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:31 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:31 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:31 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:31 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:31 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:31 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:31 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:31 - DEBUG - Received 71:D1:60:30:A0:D6: .
2024-11-27 15:15:31 - DEBUG - Received 71:D1:60:30:A0:D6: .
2024-11-27 15:15:31 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:32 - DEBUG - Received 6B:71:00:5A:19:7F: realme Buds Wireless 3.
2024-11-27 15:15:32 - DEBUG - Received 6B:71:00:5A:19:7F: .
2024-11-27 15:15:32 - DEBUG - Received 04:0E:98:89:A8:CF: .
2024-11-27 15:15:32 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:32 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:32 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:32 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:32 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:32 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:32 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:32 - DEBUG - Received 71:D1:60:30:A0:D6: .
2024-11-27 15:15:32 - DEBUG - Received 71:D1:60:30:A0:D6: .
2024-11-27 15:15:32 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:32 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:32 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:32 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:32 - DEBUG - Received 6B:71:00:5A:19:7F: .
2024-11-27 15:15:32 - DEBUG - Received 6B:71:00:5A:19:7F: .
2024-11-27 15:15:32 - DEBUG - Received 6D:01:6E:7A:D6:38: .
2024-11-27 15:15:32 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:33 - DEBUG - Received 04:0E:98:89:A8:CF: .
2024-11-27 15:15:33 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:33 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:33 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:33 - DEBUG - Received 5C:4E:3D:6F:01:19: .
2024-11-27 15:15:33 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:33 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:33 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:33 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:33 - DEBUG - Received 54:24:3D:EB:99:01: .
2024-11-27 15:15:33 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:33 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:33 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:33 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:33 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:33 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:33 - DEBUG - Received 6D:01:6E:7A:D6:38: .
2024-11-27 15:15:33 - DEBUG - Received 04:0E:98:89:A8:CF: .
2024-11-27 15:15:33 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:34 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:34 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:34 - DEBUG - Received 54:24:3D:EB:99:01: .
2024-11-27 15:15:34 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:34 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:34 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:34 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:34 - DEBUG - Received 6B:71:00:5A:19:7F: realme Buds Wireless 3.
2024-11-27 15:15:34 - DEBUG - Received D4:25:11:25:10:7A: .
2024-11-27 15:15:34 - DEBUG - Received D4:25:11:25:10:7A: Vision 2_107A.
2024-11-27 15:15:34 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:34 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:35 - DEBUG - Received 5C:4E:3D:6F:01:19: .
2024-11-27 15:15:35 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:35 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:35 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:35 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:35 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:35 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:35 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:35 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:35 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:35 - DEBUG - Received 04:0E:98:89:A8:CF: .
2024-11-27 15:15:35 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:35 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:36 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:36 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:36 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:36 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:36 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:36 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:36 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:36 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:36 - DEBUG - Received 5C:4E:3D:6F:01:19: .
2024-11-27 15:15:37 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:37 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:37 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:37 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:37 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:37 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:37 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:37 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:37 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:37 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:37 - DEBUG - Received 20:E5:2C:B5:E6:BA: .
2024-11-27 15:15:37 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:37 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:37 - DEBUG - Received 6D:01:6E:7A:D6:38: .
2024-11-27 15:15:37 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:37 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:37 - DEBUG - Received 5B:38:B3:18:94:12: .
2024-11-27 15:15:37 - DEBUG - Received D4:25:11:25:10:7A: .
2024-11-27 15:15:37 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:37 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:37 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:37 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:37 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:37 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:37 - DEBUG - Received CE:FA:44:53:B2:1B: .
2024-11-27 15:15:37 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:37 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:37 - DEBUG - Received C6:EF:BA:AF:15:6D: .
2024-11-27 15:15:37 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:37 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:38 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:38 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:38 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:38 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:38 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:38 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:38 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:38 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:38 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:38 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:38 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:38 - DEBUG - Received C1:9E:DB:36:1E:5D: .
2024-11-27 15:15:38 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:38 - DEBUG - Received 04:0E:98:89:A8:CF: .
2024-11-27 15:15:38 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:39 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:39 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:39 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:39 - DEBUG - Received 6D:01:6E:7A:D6:38: .
2024-11-27 15:15:39 - DEBUG - Received 6B:71:00:5A:19:7F: realme Buds Wireless 3.
2024-11-27 15:15:39 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:39 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:39 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:39 - DEBUG - Received 54:24:3D:EB:99:01: .
2024-11-27 15:15:39 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:39 - DEBUG - Received 04:0E:98:89:A8:CF: .
2024-11-27 15:15:39 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:39 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:39 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:39 - DEBUG - Received C6:EF:BA:AF:15:6D: .
2024-11-27 15:15:39 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:39 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:39 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:39 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:40 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:40 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:40 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:40 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:40 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:40 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:40 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:40 - DEBUG - Received 04:0E:98:89:A8:CF: .
2024-11-27 15:15:40 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:40 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:40 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:40 - DEBUG - Received C1:9E:DB:36:1E:5D: .
2024-11-27 15:15:40 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:40 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:40 - DEBUG - Received 6D:01:6E:7A:D6:38: .
2024-11-27 15:15:40 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:41 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:41 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:41 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:41 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:41 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:41 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:41 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:41 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:41 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:41 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:41 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:41 - DEBUG - Received 6D:01:6E:7A:D6:38: .
2024-11-27 15:15:41 - DEBUG - Received 64:E8:CD:BA:E8:ED: .
2024-11-27 15:15:41 - DEBUG - Received 64:E8:CD:BA:E8:ED: .
2024-11-27 15:15:41 - DEBUG - Received D4:25:11:25:10:7A: .
2024-11-27 15:15:41 - DEBUG - Received D4:25:11:25:10:7A: Vision 2_107A.
2024-11-27 15:15:41 - DEBUG - Received CE:FA:44:53:B2:1B: .
2024-11-27 15:15:41 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:41 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:41 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:42 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:42 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:42 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:42 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:42 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:42 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:42 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:42 - DEBUG - Received 6B:71:00:5A:19:7F: .
2024-11-27 15:15:42 - DEBUG - Received 6B:71:00:5A:19:7F: .
2024-11-27 15:15:42 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:42 - DEBUG - Received 64:E8:CD:BA:E8:ED: .
2024-11-27 15:15:42 - DEBUG - Received 64:E8:CD:BA:E8:ED: .
2024-11-27 15:15:42 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:42 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:42 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:42 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:42 - DEBUG - Received C1:9E:DB:36:1E:5D: .
2024-11-27 15:15:42 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:42 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:42 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:43 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:43 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:43 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:43 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:43 - DEBUG - Received 54:24:3D:EB:99:01: .
2024-11-27 15:15:43 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:43 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:43 - DEBUG - Received 71:D1:60:30:A0:D6: .
2024-11-27 15:15:43 - DEBUG - Received 71:D1:60:30:A0:D6: .
2024-11-27 15:15:43 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:43 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:43 - DEBUG - Received CE:FA:44:53:B2:1B: .
2024-11-27 15:15:44 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:44 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:44 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:44 - DEBUG - Received 69:0A:E6:29:44:9C: .
2024-11-27 15:15:44 - DEBUG - Received 64:E8:CD:BA:E8:ED: .
2024-11-27 15:15:44 - DEBUG - Received 64:E8:CD:BA:E8:ED: .
2024-11-27 15:15:44 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 15:15:44 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 15:15:44 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:44 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:44 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:44 - DEBUG - Received 6B:71:00:5A:19:7F: realme Buds Wireless 3.
2024-11-27 15:15:44 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:44 - DEBUG - Received 5B:38:B3:18:94:12: .
2024-11-27 15:15:44 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:44 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:44 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:44 - DEBUG - Received C1:9E:DB:36:1E:5D: .
2024-11-27 15:15:44 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:44 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 15:15:44 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 15:15:44 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:44 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:44 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:44 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:44 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:44 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:44 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:45 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:45 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 15:15:45 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 15:15:45 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:45 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 15:15:45 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 15:15:45 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:45 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:45 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:45 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:45 - DEBUG - Received 54:24:3D:EB:99:01: .
2024-11-27 15:15:45 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:45 - DEBUG - Received 51:73:B3:93:D0:C9: NITHIN.
2024-11-27 15:15:45 - DEBUG - Received 71:D1:60:30:A0:D6: .
2024-11-27 15:15:45 - DEBUG - Received 71:D1:60:30:A0:D6: .
2024-11-27 15:15:45 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:45 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:45 - DEBUG - Received CE:FA:44:53:B2:1B: .
2024-11-27 15:15:45 - DEBUG - Received 64:E8:CD:BA:E8:ED: .
2024-11-27 15:15:45 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:45 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:45 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:45 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:45 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:46 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:46 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 15:15:46 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 15:15:46 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:46 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
2024-11-27 15:15:46 - DEBUG - Received 6D:01:6E:7A:D6:38: .
2024-11-27 15:15:46 - DEBUG - Received 71:D1:60:30:A0:D6: .
2024-11-27 15:15:46 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 15:15:46 - DEBUG - Received D1:AC:A6:02:60:FB: .
2024-11-27 15:15:46 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:46 - DEBUG - Received 02:00:CB:20:8F:D9: .
2024-11-27 15:15:46 - DEBUG - Received B4:04:8C:65:26:86: .
2024-11-27 15:15:46 - DEBUG - Received 6A:64:9D:0D:7E:B6: .
2024-11-27 15:15:46 - DEBUG - Received 51:73:B3:93:D0:C9: .
2024-11-27 15:15:46 - DEBUG - Received 42:CA:0F:55:E0:01: .
2024-11-27 15:15:46 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:46 - DEBUG - Received C1:9E:DB:36:1E:5D: .
2024-11-27 15:15:46 - DEBUG - Received 19:BB:D9:B0:5D:FC: .
2024-11-27 15:15:46 - DEBUG - Received D1:AC:A6:02:60:FB: SOTL52.
2024-11-27 15:15:46 - DEBUG - Received 11:EF:10:3A:EC:A2: .
2024-11-27 15:15:46 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:46 - DEBUG - Received 7A:46:0A:1C:D5:8E: .
2024-11-27 15:15:46 - DEBUG - Received 35:63:35:7F:16:0F: .
2024-11-27 15:15:46 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:46 - DEBUG - Received 4C:E4:D1:E1:E7:D9: .
2024-11-27 15:15:46 - DEBUG - Received 06:BA:8A:8B:84:24: .
2024-11-27 15:15:46 - DEBUG - Received 4A:9E:BD:90:4A:5F: .
